group,pre_over_size,std_dev,transmission,manually_inspected,has_dcvs,has_tracing_issues,dont_consider_electrical,notes,in_utct
18563,6.47E-07,3.18E-08,,,,,,,
154672,6.47E-07,7.11E-08,,,,,,,
12046,6.47E-07,1.11E-08,,,,,,,
41794,6.47E-07,1.83E-08,,,,,,,
28523,6.47E-07,1.23E-07,,,,,,,
14802,6.47E-07,2.74E-08,,,,,,,
21483,6.47E-07,3.81E-08,,,,,,,
18039,6.47E-07,1.19E-08,,,,,,,
18504,6.48E-07,1.02E-08,,,,,,,
15514,6.48E-07,5.87E-08,,,,,,,
16727,6.48E-07,2.49E-08,,,,,,,
11948,6.48E-07,7.88E-08,,,,,,,
24447,6.48E-07,3.56E-08,,,,,,,
20560,6.48E-07,8.03E-09,,,,,,,
17908,6.48E-07,3.04E-08,,,,,,,
153460,6.48E-07,1.07E-08,,,,,,,
30459,6.48E-07,1.35E-08,,,,,,,
11475,6.48E-07,1.56E-08,,,,,,,
100062,6.48E-07,5.76E-09,,,,,,,
10160,6.48E-07,1.01E-08,,,,,,,
14827,6.48E-07,6.38E-09,,,,,,,
23249,6.48E-07,1.98E-08,,,,,,,
13847,6.48E-07,3.63E-08,,,,,,,
25621,6.48E-07,9.28E-09,,,,,,,
22728,6.48E-07,1.40E-08,,,,,,,
26885,6.49E-07,1.02E-08,,,,,,,
11879,6.49E-07,5.45E-09,,,,,,,
14336,6.49E-07,3.80E-08,,,,,,,
15251,6.49E-07,1.29E-08,,,,,,,
10596,6.49E-07,2.87E-09,,,,,,,
25585,6.49E-07,3.90E-08,,,,,,,
13155,6.49E-07,4.90E-08,,,,,,,
25059,6.49E-07,6.32E-08,,,,,,,
12669,6.49E-07,2.28E-08,,,,,,,
24982,6.49E-07,5.35E-08,,,,,,,
16767,6.49E-07,3.93E-08,,,,,,,
20566,6.49E-07,2.32E-08,,,,,,,
24159,6.49E-07,8.92E-08,,,,,,,
16757,6.50E-07,7.12E-08,,,,,,,
43777,6.50E-07,2.16E-08,,,,,,,
13786,6.50E-07,9.96E-11,,,,,,,
12582,6.50E-07,4.78E-08,,,,,,,
17054,6.50E-07,2.11E-09,,,,,,,
12040,6.50E-07,8.54E-09,,,,,,,
17143,6.50E-07,3.79E-09,,,,,,,
23903,6.50E-07,3.58E-08,,,,,,,
20702,6.50E-07,2.10E-08,,,,,,,
17787,6.50E-07,4.15E-08,,,,,,,
28981,6.50E-07,5.60E-08,,,,,,,
17170,6.50E-07,2.71E-08,,,,,,,
18194,6.50E-07,4.80E-08,,,,,,,
14210,6.50E-07,1.16E-09,,,,,,,
152727,6.50E-07,2.37E-08,,,,,,,
28182,6.50E-07,3.22E-08,,,,,,,
21371,6.50E-07,1.41E-08,,,,,,,
25797,6.50E-07,5.06E-08,,,,,,,
12154,6.51E-07,1.28E-08,,,,,,,
15682,6.51E-07,3.63E-08,,,,,,,
18134,6.51E-07,3.00E-08,,,,,,,
12232,6.51E-07,1.94E-08,,,,,,,
16293,6.51E-07,1.23E-08,,,,,,,
19537,6.51E-07,8.34E-08,,,,,,,
15230,6.51E-07,1.79E-08,,,,,,,
100398,6.51E-07,8.65E-09,,,,,,,
13738,6.51E-07,5.08E-08,,,,,,,
12708,6.51E-07,1.77E-08,,,,,,,
13661,6.52E-07,1.32E-08,,,,,,,
11751,6.52E-07,3.19E-08,,,,,,,
23087,6.52E-07,1.07E-07,,,,,,,
21864,6.52E-07,1.73E-07,,,,,,,
18933,6.52E-07,2.64E-08,,,,,,,
22787,6.52E-07,8.20E-08,,,,,,,
13743,6.52E-07,1.82E-08,,,,,,,
15254,6.52E-07,1.12E-07,,,,,,,
10404,6.52E-07,2.76E-08,,,,,,,
12446,6.52E-07,7.16E-09,,,,,,,
16297,6.52E-07,3.53E-09,,,,,,,
19633,6.52E-07,1.06E-08,,,,,,,
23198,6.52E-07,9.82E-08,,,,,,,
14089,6.52E-07,3.58E-09,,,,,,,
12511,6.52E-07,1.40E-08,,,,,,,
15294,6.52E-07,9.35E-08,,,,,,,
11805,6.52E-07,1.27E-08,,,,,,,
17090,6.53E-07,6.03E-08,,,,,,,
32557,6.53E-07,7.92E-08,,,,,,,
22542,6.53E-07,2.55E-08,,,,,,,
153296,6.53E-07,,,,,,,,
24263,6.53E-07,1.09E-07,,,,,,,
13593,6.53E-07,5.67E-09,,,,,,,
14316,6.54E-07,3.29E-08,,,,,,,
12183,6.54E-07,2.21E-08,,,,,,,
10745,6.54E-07,1.39E-10,,,,,,,
19035,6.54E-07,7.50E-09,,,,,,,
13953,6.54E-07,1.03E-08,,,,,,,
28930,6.54E-07,2.39E-08,,,,,,,
27660,6.54E-07,7.70E-08,,,,,,,
17903,6.54E-07,1.62E-09,,,,,,,
19272,6.54E-07,2.03E-09,,,,,,,
27049,6.54E-07,3.02E-08,,,,,,,
23939,6.54E-07,1.86E-07,,,,,,,
30770,6.54E-07,8.25E-08,,,,,,,
27918,6.55E-07,2.01E-08,,,,,,,
24270,6.55E-07,3.75E-08,,,,,,,
22829,6.55E-07,1.98E-08,,,,,,,
12265,6.55E-07,2.57E-08,,,,,,,
13721,6.55E-07,1.40E-09,,,,,,,
19857,6.55E-07,5.75E-08,,,,,,,
19306,6.55E-07,2.57E-08,,,,,,,
26051,6.55E-07,1.54E-07,,,,,,,
13087,6.55E-07,4.88E-08,,,,,,,
18564,6.55E-07,4.14E-08,,,,,,,
13645,6.56E-07,7.59E-08,electrical,,,,,,
13204,6.56E-07,1.03E-07,,,,,,,
25338,6.56E-07,3.08E-08,,,,,,,
15233,6.56E-07,8.69E-09,,,,,,,
25215,6.56E-07,4.95E-09,electrical,,,,,,
34902,6.56E-07,4.12E-09,,,,,,,
14356,6.56E-07,2.66E-08,,,,,,,
11125,6.56E-07,5.39E-09,,,,,,,
24412,6.56E-07,2.61E-08,electrical,,,,,,
19325,6.57E-07,5.76E-08,,,,,,,
16516,6.57E-07,1.41E-08,,,,,,,
16745,6.57E-07,4.74E-08,,,,,,,
15669,6.57E-07,3.52E-08,,,,,,,
153652,6.57E-07,4.82E-08,,,,,,,
19710,6.57E-07,6.67E-08,,,,,,,
15995,6.57E-07,3.07E-08,,,,,,,
18812,6.58E-07,4.95E-08,,,,,,,
22996,6.58E-07,3.99E-08,,,,,,,
22083,6.58E-07,2.05E-08,,,,,,,
31877,6.58E-07,2.79E-08,,,,,,,
19422,6.58E-07,3.07E-08,,,,,,,
18529,6.58E-07,2.03E-08,,,,,,,
15878,6.58E-07,7.83E-09,,,,,,,
23737,6.58E-07,9.74E-08,,,,,,,
11767,6.58E-07,9.84E-09,,,,,,,
25082,6.58E-07,6.35E-08,,,,,,,
15184,6.58E-07,1.63E-08,,,,,,,
16738,6.59E-07,1.20E-08,,,,,,,
19839,6.59E-07,1.00E-07,,,,,,,
19582,6.59E-07,2.26E-08,,,,,,,
20414,6.59E-07,1.23E-08,,,,,,,
18788,6.59E-07,5.51E-09,,,,,,,
11081,6.59E-07,1.76E-08,,,,,,,
15177,6.59E-07,3.35E-08,,,,,,,
15208,6.59E-07,7.31E-08,,,,,,,
19179,6.59E-07,2.22E-08,,,,,,,
24319,6.60E-07,5.11E-08,,,,,,,
13669,6.60E-07,5.41E-08,,,,,,,
26537,6.60E-07,8.11E-08,,,,,,,
18655,6.60E-07,2.23E-08,,,,,,,
10919,6.60E-07,3.26E-09,,,,,,,
18574,6.60E-07,1.66E-07,,,,,,,
12831,6.60E-07,3.27E-08,,,,,,,
22143,6.60E-07,4.09E-08,,,,,,,
14973,6.61E-07,1.16E-08,,,,,,,
21956,6.61E-07,3.60E-08,,,,,,,
17390,6.61E-07,1.75E-08,,,,,,,
12798,6.61E-07,4.11E-08,,,,,,,
11347,6.61E-07,1.71E-08,,,,,,,
28167,6.61E-07,5.32E-09,,,,,,,
16267,6.61E-07,6.69E-08,,,,,,,
17209,6.61E-07,1.16E-08,,,,,,,
154955,6.61E-07,,,,,,,,
14944,6.62E-07,1.72E-07,,,,,,,
18505,6.62E-07,,,,,,,,
25731,6.62E-07,5.70E-08,,,,,,,
21379,6.62E-07,4.24E-08,,,,,,,
11916,6.62E-07,8.22E-08,,,,,,,
22057,6.62E-07,6.10E-08,,,,,,,
19994,6.62E-07,3.60E-08,,,,,,,
30239,6.62E-07,7.60E-08,,,,,,,
22907,6.62E-07,5.89E-08,,,,,,,
11225,6.62E-07,1.25E-07,,,,,,,
28346,6.63E-07,6.03E-08,,,,,,,
17141,6.63E-07,4.09E-09,,,,,,,
28383,6.63E-07,1.08E-08,,,,,,,
11994,6.63E-07,6.30E-09,,,,,,,
163718,6.63E-07,,,,,,,,
14632,6.64E-07,9.61E-08,,,,,,,
11996,6.64E-07,1.36E-08,,,,,,,
20841,6.65E-07,5.91E-08,,,,,,,
21722,6.65E-07,9.50E-08,,,,,,,
12528,6.65E-07,1.84E-08,,,,,,,
28989,6.65E-07,1.70E-09,,,,,,,
19556,6.65E-07,2.21E-08,,,,,,,
27192,6.65E-07,2.04E-07,,,,,,,
16062,6.65E-07,2.80E-08,,,,,,,
19018,6.65E-07,4.03E-08,,,,,,,
19294,6.65E-07,6.96E-08,,,,,,,
11420,6.65E-07,1.76E-08,,,,,,,
19674,6.65E-07,1.04E-08,,,,,,,
16975,6.66E-07,5.61E-08,,,,,,,
18182,6.66E-07,4.78E-08,,,,,,,
15689,6.66E-07,2.63E-08,,,,,,,
14576,6.66E-07,2.27E-08,,,,,,,
16395,6.66E-07,1.92E-07,,,,,,,
21389,6.66E-07,4.88E-08,,,,,,,
20703,6.66E-07,5.04E-08,,,,,,,
10538,6.66E-07,7.85E-09,,,,,,,
21130,6.67E-07,4.10E-09,,,,,,,
22158,6.68E-07,7.71E-08,,,,,,,
21950,6.68E-07,3.67E-08,,,,,,,
13718,6.68E-07,9.39E-08,,,,,,,
21307,6.68E-07,3.04E-08,,,,,,,
10864,6.68E-07,1.38E-08,,,,,,,
28870,6.68E-07,2.77E-08,,,,,,,
12110,6.68E-07,1.92E-08,,,,,,,
14406,6.68E-07,8.65E-09,,,,,,,
16988,6.69E-07,3.97E-08,,,,,,,
29861,6.69E-07,4.02E-08,,,,,,,
12984,6.69E-07,3.95E-08,,,,,,,
19538,6.69E-07,1.50E-08,,,,,,,
14240,6.69E-07,3.25E-08,,,,,,,
23378,6.70E-07,4.21E-08,,,,,,,
13965,6.70E-07,1.17E-08,,,,,,,
13545,6.70E-07,2.34E-09,,,,,,,
16670,6.70E-07,3.59E-08,,,,,,,
20646,6.70E-07,5.63E-10,,,,,,,
20853,6.70E-07,,,,,,,,
22365,6.70E-07,1.05E-08,,,,,,,
23784,6.70E-07,1.81E-07,,,,,,,
11686,6.70E-07,6.93E-08,,,,,,,
26040,6.70E-07,9.62E-10,,,,,,,
14812,6.71E-07,4.36E-08,,,,,,,
25036,6.71E-07,8.36E-08,,,,,,,
32094,6.71E-07,3.53E-08,,,,,,,
18128,6.71E-07,7.87E-08,,,,,,,
11026,6.71E-07,1.12E-08,,,,,,,
15125,6.71E-07,7.04E-08,,,,,,,
25048,6.71E-07,4.67E-08,,,,,,,
13937,6.71E-07,2.68E-08,,,,,,,
13821,6.71E-07,2.50E-08,,,,,,,
179829,6.71E-07,,,,,,,,
21085,6.72E-07,8.67E-09,,,,,,,
12797,6.72E-07,1.98E-08,,,,,,,
14714,6.72E-07,6.42E-08,,,,,,,
20409,6.72E-07,1.17E-08,,,,,,,
19536,6.72E-07,8.86E-08,,,,,,,
27118,6.72E-07,1.75E-07,,,,,,,
17165,6.72E-07,3.73E-08,,,,,,,
23767,6.72E-07,2.32E-08,,,,,,,
15150,6.72E-07,1.51E-08,,,,,,,
20688,6.72E-07,5.75E-08,,,,,,,
16741,6.73E-07,1.16E-07,,,,,,,
20135,6.73E-07,2.17E-08,,,,,,,
12069,6.73E-07,9.22E-09,,,,,,,
11998,6.74E-07,9.75E-09,,,,,,,
30305,6.74E-07,5.22E-08,,,,,,,
157861,6.74E-07,4.09E-08,,,,,,,
24361,6.74E-07,7.67E-08,,,,,,,
12403,6.74E-07,5.94E-08,,,,,,,
18955,6.74E-07,9.60E-08,,,,,,,
11760,6.74E-07,8.86E-09,,,,,,,
19992,6.74E-07,4.86E-08,,,,,,,
10807,6.74E-07,3.30E-08,,,,,,,
24155,6.74E-07,6.63E-09,,,,,,,
13028,6.74E-07,5.11E-09,,,,,,,
22880,6.74E-07,4.07E-08,,,,,,,
22981,6.74E-07,1.07E-07,,,,,,,
24068,6.75E-07,1.34E-08,,,,,,,
14959,6.75E-07,1.02E-08,,,,,,,
14102,6.75E-07,5.34E-08,,,,,,,
13818,6.75E-07,2.23E-08,,,,,,,
14198,6.75E-07,2.21E-08,,,,,,,
28121,6.75E-07,1.29E-08,,,,,,,
17080,6.75E-07,3.56E-08,,,,,,,
16676,6.76E-07,4.41E-08,,,,,,,
21507,6.76E-07,7.19E-08,,,,,,,
17426,6.76E-07,6.16E-09,,,,,,,
13909,6.76E-07,1.79E-08,,,,,,,
19807,6.76E-07,2.22E-08,,,,,,,
11394,6.76E-07,3.71E-09,putative neurosecretory,,,,,,
15116,6.76E-07,4.27E-08,,,,,,,
22214,6.76E-07,7.10E-08,,,,,,,
20098,6.76E-07,7.33E-08,,,,,,,
10025,6.76E-07,5.10E-09,,,,,,,
22012,6.77E-07,4.45E-08,,,,,,,
14835,6.77E-07,1.77E-08,,,,,,,
27569,6.77E-07,1.72E-09,,,,,,,
23054,6.77E-07,2.63E-08,,,,,,,
12229,6.77E-07,1.54E-08,,,,,,,
35360,6.77E-07,3.02E-08,,,,,,,
20556,6.77E-07,1.37E-09,,,,,,,
13876,6.77E-07,3.25E-09,,,,,,,
19940,6.77E-07,7.22E-08,,,,,,,
22388,6.77E-07,1.46E-08,,,,,,,
22238,6.77E-07,7.77E-09,,,,,,,
20333,6.77E-07,2.94E-08,,,,,,,
21770,6.78E-07,,,,,,,,
15917,6.78E-07,1.27E-08,,,,,,,
13573,6.78E-07,1.98E-08,,,,,,,
22757,6.78E-07,1.55E-08,,,,,,,
17904,6.78E-07,4.18E-08,,,,,,,
22232,6.78E-07,5.40E-08,,,,,,,
15811,6.78E-07,5.26E-08,,,,,,,
15476,6.78E-07,5.18E-09,,,,,,,
11729,6.78E-07,8.55E-08,,,,,,,
23568,6.78E-07,6.04E-08,,,,,,,
23873,6.78E-07,2.70E-08,,,,,,,
14951,6.78E-07,2.93E-08,,,,,,,
21257,6.79E-07,5.18E-08,,,,,,,
11456,6.79E-07,2.31E-08,,,,,,,
12228,6.79E-07,5.61E-08,,,,,,,
12324,6.79E-07,1.25E-08,,,,,,,
18486,6.79E-07,9.93E-08,,,,,,,
18360,6.79E-07,1.85E-08,,,,,,,
12601,6.79E-07,5.58E-09,,,,,,,
16021,6.79E-07,1.50E-08,,,,,,,
25530,6.79E-07,4.90E-08,,,,,,,
15658,6.79E-07,4.95E-08,,,,,,,
12430,6.80E-07,1.96E-08,,,,,,,
28271,6.80E-07,9.40E-08,,,,,,,
14936,6.80E-07,1.05E-08,,,,,,,
27998,6.80E-07,2.16E-08,,,,,,,
15760,6.80E-07,,,,,,,,
23489,6.80E-07,2.47E-08,,,,,,,
14181,6.80E-07,6.04E-08,,,,,,,
14765,6.80E-07,8.37E-08,,,,,,,
11874,6.81E-07,1.60E-08,,,,,,,
13123,6.81E-07,9.93E-10,,,,,,,
24191,6.81E-07,5.79E-08,,,,,,,
15357,6.81E-07,1.60E-08,,,,,,,
12003,6.81E-07,2.07E-08,,,,,,,
19694,6.81E-07,1.08E-08,,,,,,,
26050,6.81E-07,5.27E-08,,,,,,,
16934,6.82E-07,4.45E-08,,,,,,,
26949,6.82E-07,1.06E-07,,,,,,,
27984,6.82E-07,2.32E-08,,,,,,,
18162,6.82E-07,1.39E-08,,,,,,,
19036,6.82E-07,1.71E-08,,,,,,,
11764,6.82E-07,4.74E-08,,,,,,,
26491,6.82E-07,2.93E-08,,,,,,,
24911,6.82E-07,4.13E-08,,,,,,,
17338,6.82E-07,2.73E-08,,,,,,,
18417,6.82E-07,1.67E-07,,,,,,,
27407,6.82E-07,2.61E-08,,,,,,,
11763,6.83E-07,5.43E-08,,,,,,,
23559,6.83E-07,3.53E-08,,,,,,,
23635,6.83E-07,8.43E-09,,,,,,,
16518,6.83E-07,3.06E-08,,,,,,,
23141,6.83E-07,5.02E-08,,,,,,,
14253,6.84E-07,,putative neurosecretory,,,,,,
18944,6.84E-07,2.75E-08,,,,,,,
22129,6.84E-07,8.64E-08,,,,,,,
28409,6.84E-07,9.95E-08,,,,,,,
21008,6.84E-07,9.11E-08,,,,,,,
16947,6.84E-07,1.54E-08,,,,,,,
21717,6.84E-07,2.81E-08,,,,,,,
30444,6.85E-07,1.84E-08,,,,,,,
14618,6.85E-07,1.28E-07,,,,,,,
14200,6.85E-07,6.82E-08,,,,,,,
22329,6.85E-07,3.12E-08,,,,,,,
17403,6.85E-07,6.13E-08,,,,,,,
27398,6.85E-07,5.30E-08,,,,,,,
12814,6.85E-07,8.33E-10,,,,,,,
154577,6.85E-07,7.00E-09,,,,,,,
15866,6.85E-07,2.97E-08,,,,,,,
17321,6.85E-07,1.99E-08,,,,,,,
18115,6.85E-07,8.89E-09,,,,,,,
21879,6.86E-07,7.75E-08,,,,,,,
23922,6.87E-07,1.95E-08,,,,,,,
22076,6.87E-07,9.15E-08,,,,,,,
32520,6.87E-07,4.54E-08,,,,,,,
17072,6.87E-07,1.32E-08,,,,,,,
153588,6.87E-07,,,,,,,,
22218,6.87E-07,8.01E-08,,,,,,,
24226,6.87E-07,3.12E-08,,,,,,,
23454,6.87E-07,1.70E-08,,,,,,,
15671,6.87E-07,2.71E-08,,,,,,,
21336,6.88E-07,7.72E-08,,,,,,,
12694,6.88E-07,7.57E-09,,,,,,,
24939,6.88E-07,4.89E-08,,,,,,,
25868,6.88E-07,4.89E-08,,,,,,,
15365,6.88E-07,1.04E-08,,,,,,,
12819,6.88E-07,2.48E-08,,,,,,,
21531,6.88E-07,6.27E-08,,,,,,,
17501,6.89E-07,9.24E-09,,,,,,,
15211,6.89E-07,2.81E-08,,,,,,,
15488,6.89E-07,3.61E-08,,,,,,,
12598,6.89E-07,3.40E-08,,,,,,,
14784,6.89E-07,1.41E-08,,,,,,,
33558,6.90E-07,1.58E-08,,,,,,,
26125,6.90E-07,6.51E-08,,,,,,,
21528,6.90E-07,2.68E-08,,,,,,,
14457,6.90E-07,8.57E-09,,,,,,,
14087,6.90E-07,4.58E-08,,,,,,,
14860,6.90E-07,5.14E-08,,,,,,,
16818,6.90E-07,3.04E-09,,,,,,,
20234,6.90E-07,3.08E-08,,,,,,,
12197,6.90E-07,3.42E-08,,,,,,,
29419,6.90E-07,1.08E-07,,,,,,,
15890,6.91E-07,7.55E-08,,,,,,,
27974,6.91E-07,9.60E-08,,,,,,,
17386,6.91E-07,9.57E-08,,,,,,,
12811,6.91E-07,1.78E-08,,,,,,,
28117,6.92E-07,1.37E-08,,,,,,,
22383,6.92E-07,3.05E-08,,,,,,,
15036,6.92E-07,5.89E-08,,,,,,,
100399,6.92E-07,7.94E-08,,,,,,,
17912,6.92E-07,6.75E-08,,,,,,,
16352,6.92E-07,5.56E-09,,,,,,,
14729,6.92E-07,2.87E-08,,,,,,,
25834,6.92E-07,1.14E-07,,,,,,,
27142,6.93E-07,2.02E-08,,,,,,,
16182,6.93E-07,1.12E-08,,,,,,,
30449,6.93E-07,9.81E-08,,,,,,,
17020,6.93E-07,2.36E-08,,,,,,,
21939,6.93E-07,5.94E-08,,,,,,,
25322,6.93E-07,1.18E-08,,,,,,,
29617,6.94E-07,1.17E-08,,,,,,,
24235,6.94E-07,4.47E-08,,,,,,,
18186,6.94E-07,6.12E-08,,,,,,,
12773,6.94E-07,3.03E-08,,,,,,,
21845,6.94E-07,8.01E-09,,,,,,,
29535,6.94E-07,6.54E-08,,,,,,,
31716,6.94E-07,5.47E-08,,,,,,,
19539,6.95E-07,3.37E-08,,,,,,,
20710,6.95E-07,1.01E-08,,,,,,,
22991,6.95E-07,3.40E-08,,,,,,,
20396,6.95E-07,6.20E-08,,,,,,,
24949,6.95E-07,6.34E-08,,,,,,,
17081,6.95E-07,5.52E-09,,,,,,,
15443,6.95E-07,1.97E-08,,,,,,,
19911,6.95E-07,1.71E-08,,,,,,,
14219,6.95E-07,3.76E-08,,,,,,,
18911,6.95E-07,5.87E-08,,,,,,,
36407,6.96E-07,1.74E-08,,,,,,,
11455,6.96E-07,5.12E-08,,,,,,,
28786,6.96E-07,3.14E-08,,,,,,,
18167,6.96E-07,3.55E-08,,,,,,,
15641,6.96E-07,5.47E-08,,,,,,,
11067,6.96E-07,8.34E-09,,,,,,,
12605,6.96E-07,4.86E-08,,,,,,,
19599,6.96E-07,3.84E-08,,,,,,,
26044,6.97E-07,2.58E-08,,,,,,,
16288,6.97E-07,5.64E-08,,,,,,,
13701,6.97E-07,,,,,,,,
29698,6.97E-07,6.31E-08,,,,,,,
17317,6.97E-07,2.39E-08,,,,,,,
16585,6.97E-07,2.71E-08,,,,,,,
25665,6.97E-07,5.38E-08,,,,,,,
21546,6.97E-07,,,,,,,,
14809,6.97E-07,1.02E-08,,,,,,,
100264,6.97E-07,,,,,,,,
21516,6.97E-07,2.05E-08,,,,,,,
25747,6.98E-07,8.41E-09,,,,,,,
23213,6.98E-07,6.82E-08,,,,,,,
13594,6.98E-07,1.75E-08,,,,,,,
18203,6.99E-07,1.45E-08,,,,,,,
13726,6.99E-07,4.16E-09,,,,,,,
20126,6.99E-07,5.37E-09,,,,,,,
17836,6.99E-07,1.41E-07,,,,,,,
17610,6.99E-07,2.69E-08,,,,,,,
13708,6.99E-07,8.10E-09,,,,,,,
14559,7.00E-07,2.06E-08,,,,,,,
16864,7.00E-07,6.20E-08,,,,,,,
20638,7.00E-07,1.07E-08,,,,,,,
14386,7.00E-07,1.26E-08,,,,,,,
23398,7.00E-07,2.50E-08,,,,,,,
11957,7.00E-07,2.50E-08,,,,,,,
25429,7.00E-07,5.14E-08,,,,,,,
16089,7.00E-07,4.07E-08,,,,,,,
20659,7.00E-07,7.78E-09,,,,,,,
25194,7.00E-07,1.17E-07,,,,,,,
20332,7.01E-07,4.61E-08,,,,,,,
19902,7.01E-07,3.40E-08,,,,,,,
17497,7.01E-07,1.24E-08,,,,,,,
154344,7.01E-07,2.29E-08,,,,,,,
17852,7.01E-07,,,,,,,,
24474,7.01E-07,5.27E-08,,,,,,,
14156,7.01E-07,1.03E-07,,,,,,,
13858,7.02E-07,6.09E-08,,,,,,,
20403,7.02E-07,1.54E-08,,,,,,,
32628,7.03E-07,1.16E-07,,,,,,,
19024,7.03E-07,2.32E-08,,,,,,,
12160,7.03E-07,7.24E-09,,,,,,,
13323,7.03E-07,1.66E-09,,,,,,,
22193,7.03E-07,7.18E-09,,,,,,,
14955,7.03E-07,1.03E-07,,,,,,,
19399,7.03E-07,6.43E-08,,,,,,,
15744,7.03E-07,4.94E-08,,,,,,,
14740,7.03E-07,3.12E-08,,,,,,,
18703,7.03E-07,3.45E-08,,,,,,,
21779,7.04E-07,1.41E-08,,,,,,,
13293,7.04E-07,1.37E-08,,,,,,,
24514,7.04E-07,5.57E-08,,,,,,,
11189,7.04E-07,1.18E-07,,,,,,,
13998,7.05E-07,6.98E-08,,,,,,,
14655,7.05E-07,1.30E-08,,,,,,,
15645,7.05E-07,1.69E-07,,,,,,,
17468,7.05E-07,3.04E-08,,,,,,,
13351,7.05E-07,2.84E-08,,,,,,,
14566,7.05E-07,4.63E-08,,,,,,,
15556,7.06E-07,3.54E-09,,,,,,,
17191,7.06E-07,3.11E-08,,,,,,,
22188,7.06E-07,1.85E-08,,,,,,,
19925,7.06E-07,1.67E-08,,,,,,,
14348,7.06E-07,1.16E-08,,,,,,,
20225,7.06E-07,2.78E-08,,,,,,,
15042,7.06E-07,3.55E-08,,,,,,,
25980,7.06E-07,1.99E-08,,,,,,,
19564,7.06E-07,2.64E-08,,,,,,,
26666,7.06E-07,5.10E-08,,,,,,,
13383,7.07E-07,1.09E-08,,,,,,,
16557,7.07E-07,1.48E-08,,,,,,,
14099,7.07E-07,2.06E-08,,,,,,,
14433,7.07E-07,9.58E-09,,,,,,,
21339,7.07E-07,7.09E-08,,,,,,,
10369,7.08E-07,9.83E-09,,,,,,,
26606,7.08E-07,2.94E-08,,,,,,,
21437,7.08E-07,5.46E-08,,,,,,,
28144,7.08E-07,8.08E-09,,,,,,,
17564,7.08E-07,1.81E-08,,,,,,,
10917,7.08E-07,1.35E-08,putative neurosecretory,,,,,,
29038,7.08E-07,5.15E-08,,,,,,,
23281,7.09E-07,9.84E-08,,,,,,,
21712,7.09E-07,5.45E-08,,,,,,,
19285,7.09E-07,4.54E-08,,,,,,,
14506,7.09E-07,8.36E-08,,,,,,,
13580,7.09E-07,,,,,,,,
17613,7.09E-07,1.75E-07,,,,,,,
25255,7.09E-07,3.39E-08,,,,,,,
12093,7.09E-07,9.37E-08,,,,,,,
11963,7.10E-07,1.95E-08,,,,,,,
17292,7.10E-07,1.91E-09,,,,,,,
19043,7.10E-07,1.69E-07,,,,,,,
18365,7.11E-07,2.02E-08,,,,,,,
13479,7.11E-07,8.05E-08,,,,,,,
23412,7.11E-07,1.29E-08,,,,,,,
28417,7.11E-07,3.34E-08,,,,,,,
23508,7.11E-07,1.96E-08,,,,,,,
13581,7.11E-07,6.36E-08,,,,,,,
20232,7.11E-07,7.27E-08,,,,,,,
32110,7.11E-07,5.76E-08,,,,,,,
21759,7.12E-07,4.30E-08,,,,,,,
23729,7.12E-07,4.06E-08,,,,,,,
14415,7.12E-07,1.29E-08,,,,,,,
10004,7.12E-07,2.22E-08,,,,,,,
21690,7.12E-07,2.41E-08,,,,,,,
22318,7.13E-07,4.72E-08,,,,,,,
13607,7.13E-07,4.47E-08,,,,,,,
17868,7.13E-07,8.13E-09,,,,,,,
16569,7.13E-07,6.52E-09,,,,,,,
21934,7.13E-07,4.20E-08,,,,,,,
28763,7.13E-07,,,,,,,,
17335,7.14E-07,8.09E-08,,,,,,,
159845,7.14E-07,2.42E-08,,,,,,,
154600,7.14E-07,6.23E-08,,,,,,,
11674,7.14E-07,3.78E-08,,,,,,,
18228,7.14E-07,1.03E-07,,,,,,,
14151,7.14E-07,5.22E-08,,,,,,,
26196,7.15E-07,,,,,,,,
15986,7.15E-07,5.30E-08,,,,,,,
13865,7.15E-07,1.42E-08,,,,,,,
18226,7.15E-07,8.41E-10,,,,,,,
15559,7.15E-07,1.45E-09,,,,,,,
24873,7.15E-07,3.38E-08,,,,,,,
12400,7.16E-07,4.30E-09,,,,,,,
10950,7.16E-07,2.34E-08,,,,,,,
10844,7.16E-07,5.30E-09,,,,,,,
32325,7.16E-07,1.23E-08,,,,,,,
23460,7.16E-07,4.80E-08,electrical,,,,,,
23653,7.16E-07,3.87E-09,,,,,,,
23459,7.16E-07,1.75E-08,,,,,,,
16831,7.16E-07,3.91E-09,,,,,,,
102179,7.16E-07,5.53E-08,,,,,,,
13802,7.16E-07,4.08E-08,,,,,,,
16269,7.17E-07,8.52E-08,,,,,,,
15350,7.17E-07,2.63E-08,,,,,,,
23645,7.17E-07,3.18E-08,,,,,,,
23724,7.17E-07,4.91E-08,,,,,,,
14157,7.17E-07,2.23E-08,,,,,,,
25438,7.17E-07,2.37E-09,,,,,,,
16392,7.17E-07,2.51E-08,,,,,,,
21036,7.17E-07,4.24E-08,,,,,,,
14166,7.18E-07,1.37E-08,,,,,,,
27528,7.18E-07,8.55E-08,,,,,,,
22785,7.18E-07,6.56E-08,,,,,,,
14547,7.18E-07,2.12E-08,,,,,,,
20795,7.18E-07,1.02E-08,,,,,,,
28378,7.18E-07,2.93E-08,,,,,,,
14276,7.19E-07,5.17E-08,,,,,,,
